ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Color,Airbags,Turbo engine,Left wheel
45759443,94.0,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,261928 km,4,Automatic,Front,4-5,Black,0,False,True
45768598,941.0,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,226094 km,6,Automatic,4x4,4-5,White,12,False,True
45766306,32302.0,1604,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,5.5,101424 km,8,Automatic,4x4,4-5,Grey,12,False,True
45213024,6899.0,-,TOYOTA,Will Chypa,2002,Hatchback,No,Petrol,1.3,102000 km,4,Automatic,Front,4-5,Blue,2,False,False
45794684,43905.0,1104,BMW,535,2015,Sedan,Yes,Petrol,3.0,7800 km,6,Tiptronic,Rear,4-5,White,16,True,True
45786414,65858.0,-,MERCEDES-BENZ,Vito,2014,Minivan,Yes,Diesel,2.2,120000 km,6,Manual,Rear,4-5,Black,4,False,True
45782132,38574.0,-,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5,143000 km,6,Tiptronic,4x4,4-5,Grey,11,False,True
45451903,42337.0,-,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5,150000 km,6,Tiptronic,Rear,4-5,Black,12,False,True
45815833,11290.0,-,MERCEDES-BENZ,C 320 AMG,2004,Sedan,Yes,Petrol,3.2,100000 km,6,Manual,Rear,4-5,Black,8,False,True
45764341,314.0,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,266061 km,6,Automatic,4x4,4-5,Black,12,False,True
45785807,10192.0,1047,KIA,Ceed,2007,Hatchback,Yes,Diesel,1.6,1000 km,1,Manual,Front,4-5,Grey,4,False,True
45773180,314.0,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,204579 km,4,Automatic,4x4,4-5,Black,0,False,True
45809743,7527.0,1203,CHEVROLET,Camaro,2011,Coupe,Yes,Petrol,3.6,168350 km,6,Automatic,Rear,2-3,Red,12,False,True
45801475,16568.0,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,100535 km,4,Automatic,Front,4-5,White,4,False,True
45732610,53580.0,833,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,143470 km,4,Automatic,Front,4-5,White,4,False,True
45814854,5959.0,781,TOYOTA,RAV 4,2012,Jeep,Yes,Petrol,2.5,159901 km,4,Automatic,Front,4-5,Brown,12,False,True
45773350,34497.0,-,MERCEDES-BENZ,C 300,2014,Sedan,Yes,Petrol,3.5,100358 km,6,Tiptronic,4x4,4-5,Grey,12,False,True
45780400,3500.0,-,VOLVO,S40,2001,Sedan,Yes,Petrol,2.0,133502 km,4,Automatic,Front,4-5,Green,2,False,False
45807067,9408.0,-,BMW,225,1999,Sedan,Yes,Petrol,2.5,250000 km,8,Tiptronic,Rear,4-5,Black,6,False,True
45655702,1803.0,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,258909 km,4,Automatic,Front,4-5,White,12,False,True
45797817,17719.0,781,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,52600 km,4,Automatic,Front,4-5,White,4,False,True
45810425,627.0,530,MINI,Cooper S Cabrio,2013,Hatchback,Yes,Petrol,1.6,134035 km,4,Automatic,Front,4-5,Red,12,False,True
45797420,8006.0,893,HYUNDAI,I30,2008,Hatchback,Yes,Diesel,1.6,62444 km,4,Automatic,Front,4-5,Silver,4,False,True
45813707,11917.0,-,FORD,Transit,2000,Microbus,No,CNG,2.3,300000 km,4,Manual,Rear,4-5,Yellow,0,False,True
45794317,15367.0,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,139200 km,4,Tiptronic,Front,4-5,Black,12,True,True
45776709,20385.0,562,BUICK,Encore,2015,Jeep,Yes,Petrol,1.4,58000 km,4,Automatic,Front,4-5,White,10,False,True
45809723,42933.0,784,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,1.5,50909 km,4,Automatic,Front,4-5,Black,4,False,True
45780286,28225.0,-,DODGE,RAM 1500,2000,Jeep,No,Petrol,5.9,60800 km,8,Automatic,4x4,4-5,Blue,0,False,True
45806512,784.0,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,174285 km,4,Automatic,Front,4-5,Silver,12,False,True
45770255,18817.0,690,HONDA,FIT,2016,Hatchback,No,Petrol,1.5,49600 km,4,Automatic,Front,4-5,White,6,False,True
45787754,9408.0,-,TOYOTA,VOXY,2003,Minivan,No,CNG,2.0,200000 km,4,Automatic,4x4,>5,White,2,False,False
45809449,15988.0,502,TOYOTA,Aqua,2013,Universal,Yes,Hybrid,1.5,88777 km,4,Automatic,Front,4-5,Yellow,4,False,True
45733534,37984.0,891,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2.0,101200 km,4,Automatic,Front,4-5,Grey,4,False,True
45814771,25089.0,-,MERCEDES-BENZ,Sprinter,2009,Microbus,No,Diesel,2.2,327000 km,4,Manual,Rear,4-5,White,2,True,True
45789698,26657.0,-,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,128320 km,4,Tiptronic,Front,4-5,Silver,10,False,True
45771968,157.0,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,321616 km,4,Automatic,Front,4-5,Red,12,False,True
45457244,14113.0,843,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,95520 km,4,Variator,Front,4-5,Red,0,False,True
44964694,23521.0,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,147845 km,4,Automatic,Front,4-5,Grey,8,False,True
45810652,13322.0,583,CHEVROLET,Spark,2018,Hatchback,Yes,Petrol,1.0,62499 km,4,Automatic,Front,4-5,White,4,False,True
45654171,314.0,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8,Automatic,4x4,4-5,Black,0,False,True
45768388,627.0,1750,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,277405 km,6,Automatic,4x4,4-5,Grey,12,False,True
45806394,2300.0,-,SUZUKI,Swift,2005,Hatchback,No,Petrol,1.3,23000000 km,4,Manual,4x4,4-5,Silver,7,False,False
45797649,13454.0,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,93281 km,4,Automatic,Front,4-5,Silver,4,False,True
45762944,1725.0,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,226198 km,6,Automatic,4x4,4-5,Green,12,False,True
45809398,45473.0,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,25000 km,4,Tiptronic,Front,4-5,Silver,12,True,True
45802642,30351.0,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,149038 km,4,Automatic,Front,4-5,White,4,False,True
45802903,43416.0,971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,137986 km,4,Automatic,Front,4-5,Silver,4,False,True
45812768,392.0,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,12336 km,4,Automatic,Front,4-5,Blue,12,False,True
45809277,11726.0,308,HONDA,FIT,2015,Hatchback,Yes,Hybrid,1.5,102528 km,4,Automatic,Front,4-5,Black,4,False,True
45751015,19444.0,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,137000 km,4,Variator,Front,4-5,White,12,False,True
45806862,28225.0,911,MERCEDES-BENZ,C 220,2010,Sedan,Yes,Diesel,2.2,0 km,4,Tiptronic,Rear,4-5,Black,6,True,True
45781361,25716.0,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2.0,45500 km,4,Tiptronic,Front,4-5,Black,12,False,True
45814768,1300.0,-,VOLKSWAGEN,T3 0000,1985,Microbus,No,Petrol,1.7,0 km,4,Manual,Rear,4-5,Brown,0,False,True
45809816,10349.0,-,MERCEDES-BENZ,E 320,2001,Sedan,Yes,CNG,3.2,0 km,6,Tiptronic,Rear,4-5,Grey,8,False,True
44390639,18817.0,-,SKODA,Superb,2011,Sedan,No,Petrol,1.8,222000 km,4,Tiptronic,Front,4-5,Black,4,True,True
45802049,19000.0,-,HYUNDAI,Elantra,2013,Hatchback,Yes,Petrol,1.8,95000 km,4,Tiptronic,Front,4-5,Grey,6,False,True
45776727,12544.0,640,VOLKSWAGEN,Jetta,2013,Sedan,No,Petrol,2.0,112000 km,4,Manual,Front,4-5,Grey,10,False,True
44781690,36065.0,1624,LEXUS,RX 350,2009,Jeep,Yes,Petrol,3.5,155200 km,6,Tiptronic,4x4,4-5,Brown,12,False,True
45807562,392.0,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,77830 km,4,Automatic,Front,4-5,Grey,12,False,True
45650449,1725.0,1363,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,4.6,180659 km,8,Automatic,4x4,4-5,Black,12,False,True
45797222,36899.0,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,110169 km,4,Automatic,Front,4-5,Silver,4,False,True
45776275,7213.0,875,MITSUBISHI,Mirage,2012,Hatchback,No,Petrol,1.0,111111 km,3,Automatic,Front,4-5,Golden,4,False,False
45816502,15367.0,-,HYUNDAI,Elantra,2010,Sedan,No,Petrol,1.8,230400 km,4,Tiptronic,Front,4-5,Purple,0,False,True
45760855,3450.0,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,35083 km,4,Automatic,Front,4-5,White,12,False,True
45787649,16308.0,-,MERCEDES-BENZ,E 320,2003,Sedan,Yes,CNG,3.2,160986 km,6,Tiptronic,Rear,4-5,Black,12,False,True
45768668,9565.0,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4,Automatic,Front,4-5,White,0,False,True
45198863,25089.0,-,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,68000 km,4,Tiptronic,Front,4-5,Carnelian red,12,True,True
45586951,14113.0,765,FORD,Focus,2015,Sedan,No,Petrol,2.0,54000 km,4,Automatic,Front,4-5,Carnelian red,6,False,True
45815361,14113.0,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000 km,4,Variator,Front,4-5,White,6,False,False
45796798,10663.0,-,JEEP,Liberty,2003,Jeep,No,Petrol,3.7,216000 km,6,Automatic,4x4,4-5,Pink,2,False,True
45748975,14740.0,-,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,348800 km,4,Variator,Front,4-5,Grey,8,False,True
45813360,314.0,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,91760 km,4,Automatic,Front,4-5,Black,0,False,True
45771013,6429.0,830,HONDA,Accord,2019,Sedan,Yes,Petrol,1.5,4088 km,4,Automatic,Front,4-5,Blue,12,False,True
45730020,29094.0,642,SSANGYONG,REXTON,2012,Jeep,Yes,Diesel,2.0,78732 km,4,Automatic,Front,4-5,White,4,False,True
45805118,19312.0,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,199660 km,4,Automatic,Front,4-5,Grey,4,False,True
45797466,44843.0,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,105743 km,4,Automatic,Front,4-5,White,4,False,True
45744982,30.0,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,117000 km,4,Variator,Front,4-5,Carnelian red,4,False,False
45809542,32744.0,765,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.0,48294 km,4,Automatic,Front,4-5,Silver,4,False,True
42180369,150.0,-,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,160000 km,6,Automatic,Rear,4-5,Silver,12,True,True
45803523,11290.0,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,256355 km,4,Automatic,Front,4-5,Silver,4,False,True
45802664,4077.0,-,BMW,318,1995,Hatchback,No,Petrol,1.8,285000 km,4,Manual,Rear,2-3,Blue,1,False,True
45492900,8467.0,-,NISSAN,Note,2007,Sedan,No,LPG,1.5,138000 km,4,Automatic,Front,4-5,Black,0,False,False
45803493,11604.0,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,432435 km,4,Automatic,Front,4-5,Silver,4,False,True
45809231,14269.0,1017,JAGUAR,F-pace,2017,Jeep,Yes,Diesel,2.0,50531 km,4,Automatic,4x4,4-5,Red,12,False,True
45729762,42400.0,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,75300 km,4,Automatic,Front,4-5,Black,4,False,True
45623762,11917.0,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,190000 km,4,Automatic,Front,4-5,Sky blue,8,False,True
45776592,40142.0,-,BMW,X6,2008,Jeep,Yes,Petrol,3.5,139452 km,6,Tiptronic,4x4,4-5,Black,8,True,True
45749494,7056.0,873,MITSUBISHI,Mirage,2014,Hatchback,No,Petrol,1.0,10000 km,4,Automatic,Front,4-5,White,4,False,False
45798638,56450.0,-,BMW,428,2014,Coupe,Yes,Petrol,2.0,110000 km,4,Automatic,Rear,2-3,White,8,True,True
45792745,23521.0,-,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,167680 km,4,Tiptronic,Front,4-5,Black,8,False,True
45732648,15681.0,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,276546 km,4,Automatic,Front,4-5,Silver,4,False,True
45760582,17249.0,-,MITSUBISHI,Lancer,2009,Universal,No,Petrol,2.0,124000 km,4,Variator,Front,4-5,White,8,False,True
45784461,16621.0,-,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,83000 km,4,Tiptronic,Front,4-5,Blue,8,False,True
45813371,1700.0,-,CITROEN,C5,2001,Goods wagon,No,Petrol,2.0,255000 km,4,Manual,Front,4-5,Blue,4,False,True
45815359,47.0,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,65981 km,6,Automatic,Front,4-5,Black,12,False,True
45742212,94.0,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0 km,4,Automatic,Front,4-5,Silver,4,False,False
45755941,14113.0,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,0 km,4,Automatic,Front,4-5,Sky blue,4,False,True
45731418,34108.0,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,97010 km,4,Automatic,Front,4-5,Grey,4,False,True
45812776,54882.0,1327,TOYOTA,4Runner,2011,Jeep,No,Petrol,4.0,137600 km,6,Automatic,4x4,4-5,Grey,12,False,True
45634947,941.0,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,69248 km,4,Automatic,Front,4-5,Blue,12,False,True
45773501,220.0,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958 km,4,Automatic,Front,4-5,Black,0,False,True
45785575,45473.0,1249,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,17600 km,4,Automatic,4x4,4-5,Red,12,False,True
45283033,12544.0,831,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,98000 km,4,Automatic,Front,4-5,Silver,8,False,True
45809562,16766.0,584,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,59532 km,4,Automatic,Front,4-5,Grey,4,False,True
45769894,31.0,1113,MAZDA,CX-9,2012,Sedan,Yes,Petrol,3.7,291840 km,6,Automatic,Front,4-5,Black,12,False,True
45732824,10036.0,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,513137 km,4,Automatic,Front,4-5,Orange,4,False,True
40648715,103178.0,-,PORSCHE,macan S,2015,Jeep,Yes,Petrol,3.0,82500 km,6,Tiptronic,4x4,4-5,Grey,12,True,True
45798296,6272.0,790,HYUNDAI,Elantra,2009,Sedan,Yes,Diesel,1.6,53256 km,4,Automatic,Front,4-5,Blue,4,False,True
45803318,15367.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,51274 km,4,Automatic,Front,4-5,Silver,4,False,True
45802218,14583.0,-,RENAULT,Megane 1.9CDI,2008,Sedan,No,Diesel,1.9,168974 km,4,Automatic,Front,4-5,Silver,10,True,True
45730878,16621.0,1511,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,3.8,151977 km,4,Automatic,Front,4-5,Blue,4,False,True
45803263,13485.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,30363 km,4,Automatic,Front,4-5,Silver,4,False,True
45804503,22947.0,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,199356 km,4,Automatic,Front,4-5,White,4,False,True
45212809,22580.0,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,166720 km,4,Automatic,Front,4-5,Silver,12,False,True
45759898,15681.0,-,BMW,X5,2003,Jeep,Yes,Diesel,3.0,280000 km,6,Tiptronic,4x4,4-5,Grey,6,True,True
45650059,3450.0,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626 km,4,Automatic,Front,4-5,Black,12,False,True
45756234,9722.0,-,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.6,20017 km,6,Tiptronic,Rear,4-5,Black,10,False,True
45757310,3293.0,1086,CHEVROLET,Impala,2012,Sedan,Yes,Petrol,3.6,128195 km,6,Automatic,Front,4-5,Black,12,False,True
45802277,13799.0,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,96000 km,4,Automatic,Front,4-5,Silver,8,False,False
44954682,14113.0,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,123270 km,4,Automatic,Front,4-5,Black,12,False,True
45809988,16838.0,419,NISSAN,March,2013,Hatchback,Yes,Petrol,1.2,59000 km,4,Automatic,Front,4-5,Black,4,False,True
45771070,22580.0,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,50930 km,4,Automatic,Rear,4-5,Black,12,False,True
45802732,57526.0,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,40950 km,4,Automatic,Front,4-5,Silver,4,False,True
45646707,87027.0,1572,MERCEDES-BENZ,CLS 55 AMG,2019,Coupe,Yes,Petrol,3.0,0 km,6,Automatic,4x4,4-5,Black,12,False,True
45474056,20385.0,-,NISSAN,Juke,2013,Hatchback,No,Petrol,1.6,62000 km,4,Automatic,Front,4-5,Blue,10,False,True
45786160,6586.0,1163,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1.0,39000 km,4,Automatic,Front,4-5,Black,10,False,False
45761193,627.0,917,BMW,535,2013,Sedan,Yes,Hybrid,3.0,195941 km,6,Automatic,Rear,4-5,Black,12,False,True
45553463,18503.0,-,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,141000 km,4,Automatic,Front,4-5,Grey,0,False,True
45801565,19676.0,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,152000 km,4,Automatic,Front,4-5,White,4,False,True
45263544,7527.0,-,HONDA,Odyssey,2005,Minivan,No,Petrol,2.4,225000 km,4,Automatic,Front,4-5,Black,12,False,False
45646456,18817.0,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4,Automatic,Front,4-5,White,12,False,True
45793081,6272.0,789,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,66444 km,4,Automatic,Front,4-5,Black,4,False,True
45811158,706.0,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,275654 km,4,Automatic,Front,4-5,Red,12,False,True
45695157,15681.0,1991,FORD,Transit,2005,Microbus,No,Diesel,2.4,176000 km,4,Manual,Rear,4-5,White,1,True,True
45660726,470.0,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,202864 km,4,Automatic,Front,4-5,Blue,0,False,True
45617844,1646.0,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,240987 km,6,Automatic,4x4,4-5,Black,12,False,True
45506127,5331.0,-,OPEL,Vectra,1997,Hatchback,No,Petrol,1.6,2000 km,4,Manual,Front,4-5,Silver,4,False,True
45776542,12544.0,-,FORD,Transit,2003,Microbus,Yes,Diesel,2.0,300000 km,4,Manual,Front,4-5,Yellow,1,True,True
45740923,15681.0,-,MERCEDES-BENZ,S 500,2001,Sedan,Yes,LPG,5.0,220000 km,8,Tiptronic,Rear,4-5,White,8,False,True
45761256,314.0,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,131893 km,4,Automatic,Front,4-5,Brown,0,False,True
45797618,20005.0,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,107179 km,4,Automatic,Front,4-5,White,4,False,True
45764816,3293.0,1659,TOYOTA,Tundra,2014,Sedan,Yes,Petrol,5.7,0 km,8,Automatic,4x4,4-5,White,12,False,True
45804991,43626.0,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,122856 km,4,Automatic,Front,4-5,Black,4,False,True
45812915,8467.0,-,OPEL,Astra,2000,Universal,No,Petrol,1.6,131000 km,4,Manual,Front,4-5,Black,4,False,True
45769203,549.0,1234,MAZDA,CX-9,2011,Sedan,Yes,Petrol,3.7,134157 km,6,Automatic,4x4,4-5,Black,12,False,True
45645309,8781.0,-,NISSAN,Tiida,2007,Hatchback,No,Petrol,1.5,150300 km,4,Automatic,Front,4-5,Grey,6,False,False
42987409,8781.0,-,NISSAN,Serena,2002,Minivan,No,Petrol,2.0,175000 km,4,Variator,Front,4-5,Black,2,False,False
45815373,31361.0,-,INFINITI,EX37,2012,Hatchback,Yes,Petrol,3.3,52000 km,6,Automatic,4x4,4-5,Black,2,False,True
42265660,16725.0,-,MERCEDES-BENZ,E 220 W210...CDI,2002,Sedan,No,Diesel,2.0,228000 km,4,Tiptronic,Rear,4-5,Black,6,True,True
45632043,2666.0,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,100747 km,4,Automatic,Front,4-5,Green,0,False,True
45362670,21950.0,-,TOYOTA,Camry,2014,Coupe,No,Petrol,2.5,92000 km,4,Tiptronic,Front,2-3,Blue,6,False,True
45806474,10349.0,-,VOLKSWAGEN,Jetta,2009,Sedan,No,Petrol,2.5,166400 km,5,Automatic,Front,4-5,Black,8,False,True
45652855,188.0,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,108826 km,4,Automatic,Front,4-5,Black,0,False,True
45809245,35617.0,765,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.0,123843 km,4,Automatic,Front,4-5,Grey,4,False,True
45809441,21893.0,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,58600 km,4,Automatic,Front,4-5,Black,4,False,True
45651904,1646.0,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,174619 km,4,Automatic,Front,4-5,Grey,0,False,True
45792635,9408.0,-,MERCEDES-BENZ,S 600,1992,Sedan,Yes,CNG,3.7,123000 km,6,Manual,Rear,4-5,Black,0,False,True
45645917,314.0,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4,Automatic,Front,4-5,White,12,False,True
45732608,53872.0,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,48484 km,4,Automatic,Front,4-5,Silver,4,False,True
45811231,22580.0,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,13800 km,6,Tiptronic,Front,4-5,Blue,12,False,True
44930395,19444.0,-,HYUNDAI,Elantra,2016,Sedan,No,Petrol,1.8,75200 km,4,Automatic,Front,4-5,Grey,10,False,True
43832175,13956.0,-,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,266000 km,4,Automatic,Front,4-5,Black,10,False,True
45765916,1176.0,934,MAZDA,1000,2015,Sedan,Yes,Petrol,2.5,142800 km,4,Automatic,Front,4-5,Grey,12,False,True
45768404,157.0,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,189704 km,8,Automatic,4x4,4-5,Grey,0,False,True
45655558,3293.0,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159382 km,4,Automatic,Front,4-5,White,12,False,True
45809914,15530.0,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,123700 km,4,Automatic,Front,4-5,Black,4,False,True
45645797,5018.0,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4,Automatic,Front,4-5,Black,12,False,True
45809532,22473.0,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,55000 km,4,Automatic,Front,4-5,Golden,4,False,True
45588228,20100.0,586,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8,96432 km,4,Tiptronic,Rear,4-5,White,12,False,True
45809131,25089.0,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,83362 km,4,Automatic,Front,4-5,Black,4,False,True
45646689,2587.0,642,AUDI,A3,2012,Sedan,Yes,Diesel,2.0,174966 km,4,Automatic,Front,4-5,Black,12,False,True
44405338,13485.0,862,VOLKSWAGEN,Jetta სასწაფოდ,2011,Sedan,Yes,Petrol,2.5,134400 km,4,Tiptronic,Front,4-5,Black,6,False,True
45769381,5802.0,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6,Automatic,Rear,4-5,Grey,12,False,True
45810662,14740.0,645,CHEVROLET,Corvette,2011,Sedan,Yes,Petrol,1.8,117000 km,4,Tiptronic,Front,4-5,White,12,False,True
45776580,23521.0,-,CHEVROLET,Malibu,2017,Sedan,Yes,Petrol,1.5,53000 km,4,Tiptronic,Front,4-5,Blue,12,True,True
45735759,3607.0,-,FORD,Transit,1992,Goods wagon,No,Diesel,2.5,1000 km,4,Manual,Rear,4-5,Red,1,False,True
45631664,21639.0,751,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,109000 km,4,Automatic,Front,4-5,White,12,False,True
45809043,7919.0,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,163312 km,4,Automatic,Front,4-5,Silver,4,False,True
45807336,13015.0,798,MERCEDES-BENZ,GLK 250,2015,Jeep,Yes,Diesel,2.1,199189 km,4,Automatic,4x4,4-5,Blue,12,False,True
45756868,282.0,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,174619 km,4,Automatic,Front,4-5,Grey,0,False,True
45801634,19707.0,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,97000 km,4,Automatic,Front,4-5,White,4,False,True
45797078,13589.0,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,162911 km,4,Automatic,Front,4-5,White,4,False,True
45809406,28015.0,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,122637 km,4,Automatic,Front,4-5,Black,4,False,True
44647852,1550.0,1716,MITSUBISHI,Minica,2000,Goods wagon,No,Petrol,0.7,48000 km,3,Manual,4x4,2-3,White,0,False,False
45788610,43905.0,1011,FORD,Mustang,2016,Coupe,No,Petrol,2.3,85000 km,4,Tiptronic,Rear,2-3,Blue,8,True,True
45642662,5488.0,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4,Automatic,Front,4-5,White,12,False,True
45770154,1019.0,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635 km,4,Automatic,Front,4-5,Black,12,False,True
45511009,47042.0,696,MERCEDES-BENZ,Sprinter 316 CDI,2013,Microbus,No,Diesel,2.2,220000 km,4,Manual,Rear,4-5,White,2,True,True
45781791,23207.0,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,71244 km,4,Automatic,Front,4-5,Grey,4,False,True
45671060,17876.0,-,TOYOTA,Prius C,2013,Sedan,No,Hybrid,1.5,65000 km,4,Automatic,Front,4-5,Red,8,False,True
